sku,cat,brand,model,model_no,variant,color,color_hex,cost_cny,kg,moq,source_platform,source_url,supplier,cost_verified,blurb_so,image,price_usd,moq_unit,specs,captured,search
GRS-FRN-20008,FRN,M&W; Metal&Wood,M&W Room Meeting Stackable Conference Arms Plastic Training Chair,MW-ST-T-226-235,Standard,—,,394.13,3,5,mic,https://metal-wood.en.made-in-china.com/product/WGmRZYxrqvcP/China-M-W-Room-Meeting-Stackable-Conference-Arms-Plastic-Training-Chair.html,FOSHAN M&W FURNITURE LIMITED COMPANY,check,"Kursi caag ah — aroos, masjid, dukaan.",https://image.made-in-china.com/2f0j00SUbverjsQokm/M-W-Room-Meeting-Stackable-Conference-Arms-Plastic-Training-Chair.webp,26.37-54.74,pieces,Rotary: Rotary | Armrest: Without Armrest | Folded: Unfolded | Customized: Customized | Condition: New | Color: Changeable,2026-09-20,Plastic Chair
GRS-FRN-20009,FRN,BRT,University School Plastic Back Stackable Folding Office Training Room Chair,Q02-5,Standard,—,,329.76,3,20,mic,https://boritofurniture.en.made-in-china.com/product/VYNreFMyyChG/China-University-School-Plastic-Back-Stackable-Folding-Office-Training-Room-Chair-with-Wheels.html,"Beijing Baoruite Furniture Co., Ltd.",check,"Kursi caag ah — aroos, masjid, dukaan.",https://image.made-in-china.com/2f0j00qanjtsCgHTkD/University-School-Plastic-Back-Stackable-Folding-Office-Training-Room-Chair-with-Wheels.webp,33.5-45.8,pieces,Armrest: With Armrest | Folded: Folded | Customized: Customized | Condition: New | Keyword: Training/Student | Selling Units: Single Item,2026-09-20,Plastic Chair
GRS-FRN-20010,FRN,Generic,Outdoor Plastic PP Armrest Students Chair Training Meeting Study Chairs,kajUsZBCyMrH,Standard,—,,202.46,3,20,mic,https://boritofurniture.en.made-in-china.com/product/kajUsZBCyMrH/China-Outdoor-Plastic-PP-Armrest-Students-Chair-Training-Meeting-Study-Chairs.html,"Beijing Baoruite Furniture Co., Ltd.",check,"Kursi caag ah — aroos, masjid, dukaan.",https://image.made-in-china.com/2f0j00IGMBgRmcECrA/Outdoor-Plastic-PP-Armrest-Students-Chair-Training-Meeting-Study-Chairs.webp,23.73-28.12,pieces,,2026-09-20,Plastic Chair
GRS-FRN-20011,FRN,Generic,Modern Compressed Sofa Compact Living Room Set Delivered in a Box Easy Carry,MY001,Standard,—,,2160.0,50.0,50,mic,https://muxi-furniture.en.made-in-china.com/product/mGrYZQscVlpR/China-Modern-Compressed-Sofa-Compact-Living-Room-Set-Delivered-in-a-Box-Easy-Carry-up-Stairs-Ideal-for-Studios-Green.html,"Foshan Muxi Furniture Co., Ltd.",check,Fadhi guri.,https://image.made-in-china.com/2f0j00KELvGSjlaurR/Modern-Compressed-Sofa-Compact-Living-Room-Set-Delivered-in-a-Box-Easy-Carry-up-Stairs-Ideal-for-Studios-Green.webp,230.0-300.0,pieces,Frame Material: N/a | Padding: Sponge | Armrest: With Armrest | Back Height: Medium Back | Material: Fabric | Package Size: 80.00cm * 40.00cm * 40.00cm,2026-09-20,Sofa Set
GRS-FRN-20012,FRN,Generic,Italian Luxury 3 2 1 Leather Electric Recliner Sofa Set Sofa Set Furniture,VrjUIchlrykq,Standard,—,,4680.0,90,1,mic,https://lamborfurniture.en.made-in-china.com/product/VrjUIchlrykq/China-Italian-Luxury-3-2-1-Leather-Electric-Recliner-Sofa-Set-High-Quality-Sofa-Set-Furniture.html,"Zhejiang Lambor Furnishings Technology Co., Ltd",check,Fadhi guri.,https://image.made-in-china.com/2f0j00JtsjlnPRhTka/Italian-Luxury-3-2-1-Leather-Electric-Recliner-Sofa-Set-High-Quality-Sofa-Set-Furniture.webp,350.0-650.0,piece,,2026-09-20,Sofa Set
GRS-FRN-20013,FRN,PRIMA,Stain Resistant Pr-Km8888 100% Polyester Comfortable Sofa Set for Sunroom,PR-KM8888,Standard,—,,1440.0,90,1,mic,https://primafurniture.en.made-in-china.com/product/NrtYSpTchXhV/China-Stain-Resistant-Pr-Km8888-100-Polyester-Comfortable-Sofa-Set-for-Sunroom.html,"Shenzhen Prima Industry Co., Ltd.",check,Fadhi guri.,https://image.made-in-china.com/2f0j00wFvCHRWBMLcb/Stain-Resistant-Pr-Km8888-100-Polyester-Comfortable-Sofa-Set-for-Sunroom.webp,170.0-200.0,piece,Seat: Customized | Frame Material: Solid Wood + Plywood + Metal Bracket | Padding: Sponge | Armrest: Without Armrest | Back Height: Medium Back | Material: 100% Polyester Fabric,2026-09-20,Sofa Set
GRS-FRN-20014,FRN,Qefet,Exclusive Modern Sofas Luxury Living Room Villa Furniture Set Solid Wood Full,C-05,Standard,—,,10368.0,100.0,1,mic,https://reclinersofa.en.made-in-china.com/product/GthUriRbgeWw/China-Exclusive-Modern-Sofas-Luxury-Living-Room-Villa-Furniture-Set-Solid-Wood-Full-Genuine-Leather-Shaped-2-3-Seater-Sofa-Set.html,"Foshan Shunde Qefet Furniture Co., Ltd.",check,Fadhi guri.,https://image.made-in-china.com/2f0j00IYBCqHvsLgod/Exclusive-Modern-Sofas-Luxury-Living-Room-Villa-Furniture-Set-Solid-Wood-Full-Genuine-Leather-Shaped-2-3-Seater-Sofa-Set.webp,1360.0-1440.0,set,"Seat: 7 Seater Sofa | Frame Material: Wood | Padding: Sponge | Armrest: With Armrest | Back Height: Medium Back | Certification: EPA, C E ISO9001",2026-09-20,Sofa Set
GRS-FRN-20015,FRN,Generic,Modern White Home Furniture Living Room Fabric Curved Sectional Lazy Sofa Set,FwjArTpUJVfJ,Standard,—,,3960.0,75.0,5,mic,https://coocfurniture.en.made-in-china.com/product/FwjArTpUJVfJ/China-Wholesale-Modern-White-Home-Furniture-Living-Room-Fabric-Curved-Sectional-Lazy-Sofa-Set-Living-Room-Sofa-for-Hotel-Apartment-Villa.html,"COOC INTERNATIONAL CO., LTD",check,Fadhi guri.,https://image.made-in-china.com/2f0j00yUGvuwKrLecB/Wholesale-Modern-White-Home-Furniture-Living-Room-Fabric-Curved-Sectional-Lazy-Sofa-Set-Living-Room-Sofa-for-Hotel-Apartment-Villa.webp,280.0-550.0,sets,,2026-09-20,Sofa Set
GRS-FRN-20016,FRN,Aussie HCL,Modern Pocket Spring Mattress Single Queen King Size Hotel Bedroom Furniture,26091501,Standard,—,,633.6,45.0,5,mic,https://fsaussiehcl.en.made-in-china.com/product/xQVRCYqMgihW/China-Customized-Modern-Pocket-Spring-Mattress-Single-Queen-King-Size-Hotel-Bedroom-Furniture.html,"Foshan Aussie Hcl Furniture Co., Ltd.",check,Joodari sariir.,https://image.made-in-china.com/2f0j00BDFbJfQdSgkw/Customized-Modern-Pocket-Spring-Mattress-Single-Queen-King-Size-Hotel-Bedroom-Furniture.webp,59.0-88.0,pieces,"Usage: Home, Hotel | Hardness: Soft / Medium / Hard | Thickness: 8/10/12inch/Customize | Shape: Rectangular | Age Group: Adults | Seasons: Everyday",2026-09-20,Spring Mattress
GRS-FRN-20017,FRN,Aussie HCL,Certified Compressed Mattress in Box Queen Single King Size Gel Pocket Spring,thcd26091603,Standard,—,,561.6,45.0,5,mic,https://fsaussiehcl.en.made-in-china.com/product/aFmfowPUYbYg/China-Factory-Direct-Certified-OEM-ODM-Wholesale-Compressed-Mattress-in-Box-Queen-Single-King-Size-Gel-Pocket-Spring-Memory-Foam-Mattress.html,"Foshan Aussie Hcl Furniture Co., Ltd.",check,Joodari sariir.,https://image.made-in-china.com/2f0j00EFuiHvNPvapT/Factory-Direct-Certified-OEM-ODM-Wholesale-Compressed-Mattress-in-Box-Queen-Single-King-Size-Gel-Pocket-Spring-Memory-Foam-Mattress.webp,47.0-78.0,pieces,"Usage: Home, Hotel | Hardness: Soft / Medium / Hard | Thickness: 8/10/12inch/Customize | Shape: Rectangular | Age Group: Adults | Seasons: Everyday",2026-09-20,Spring Mattress
GRS-FRN-20018,FRN,Aussie HCL,Pocket Spring Mattress Queen Single King Size Hotel Bedroom Furniture,26091502,Standard,—,,568.8,60.0,5,mic,https://fsaussiehcl.en.made-in-china.com/product/FZTfjbvCMWrR/China-Factory-Wholesale-Pocket-Spring-Mattress-Queen-Single-King-Size-Hotel-Bedroom-Furniture.html,"Foshan Aussie Hcl Furniture Co., Ltd.",check,Joodari sariir.,https://image.made-in-china.com/2f0j00AjMhkymtGvrq/Factory-Wholesale-Pocket-Spring-Mattress-Queen-Single-King-Size-Hotel-Bedroom-Furniture.webp,48.0-79.0,pieces,"Usage: Home, Hotel | Hardness: Soft / Medium / Hard | Thickness: 8/10/12inch/Customize | Shape: Rectangular | Age Group: Adults | Seasons: Everyday",2026-09-20,Spring Mattress
GRS-FRN-20019,FRN,Aussie HCL,Stable Supply Hotel Compressed Colchao Mattress Online Ordering Queen Single,26091504,Standard,—,,640.8,60.0,5,mic,https://fsaussiehcl.en.made-in-china.com/product/YnrRAxkXjUcp/China-Stable-Supply-Hotel-Compressed-Colchao-Mattress-Online-Ordering-Queen-Single-King-Size-Gel-Pocket-Spring-Mattress-Custom-Wholesale.html,"Foshan Aussie Hcl Furniture Co., Ltd.",check,Joodari sariir.,https://image.made-in-china.com/2f0j00NfekbOuRAFoT/Stable-Supply-Hotel-Compressed-Colchao-Mattress-Online-Ordering-Queen-Single-King-Size-Gel-Pocket-Spring-Mattress-Custom-Wholesale.webp,48.0-89.0,pieces,"Usage: Home, Hotel | Hardness: Soft / Medium / Hard | Thickness: 8/10/12inch/Customize | Shape: Rectangular | Age Group: Adults | Seasons: Everyday",2026-09-20,Spring Mattress
GRS-FRN-20020,FRN,Aussie HCL,Foshan Hotel Vacuum Compressed in Box King Size Pocket Spring Mattress,thcd26091601,Standard,—,,547.2,60.0,5,mic,https://fsaussiehcl.en.made-in-china.com/product/tJZYCyAwXfku/China-Foshan-Hotel-Vacuum-Compressed-in-Box-King-Size-Pocket-Spring-Mattress.html,"Foshan Aussie Hcl Furniture Co., Ltd.",check,Joodari sariir.,https://image.made-in-china.com/2f0j00LfPqkSzyfvoB/Foshan-Hotel-Vacuum-Compressed-in-Box-King-Size-Pocket-Spring-Mattress.webp,56.0-76.0,pieces,"Usage: Home, Hotel, School, Hospital, Prison and etc | Hardness: Hard, Soft and Meduim | Thickness: Customized Any Thickness | Shape: Rectangular | Age Group: Adult, Childrens, Baby | Seasons: All Season",2026-09-20,Spring Mattress
GRS-FRN-20021,FRN,LIKONG,Home Furniture Electric Adjustable Bed Frame with Massage Functionality,ArmorFlex A 500 Split,Standard,—,,1656.0,100.0,30,mic,https://lkznjj.en.made-in-china.com/product/eQapXtrUjxAq/China-Home-Furniture-Electric-Adjustable-Bed-Frame-with-Massage-Functionality.html,"Huizhou Likong Smart Home Co., Ltd.",check,Sariir bir ah.,https://image.made-in-china.com/2f0j00tAOiwcqdcFfK/Home-Furniture-Electric-Adjustable-Bed-Frame-with-Massage-Functionality.webp,150.0-230.0,pieces,Style: Modern | Kind: Electric Adjustable Bed | Material: Metal | Folded: Folded | Disassembly: Disassembly | Height Adjustable: Adjustable,2026-09-20,Metal Bed Frame
GRS-FRN-20022,FRN,Generic,Electric Bed Frame with Independent Control and Adjustable Features,nETRNuzHmxaC,Standard,—,,1656.0,100.0,30,mic,https://lkznjj.en.made-in-china.com/product/nETRNuzHmxaC/China-Electric-Bed-Frame-with-Independent-Control-and-Adjustable-Features.html,"Huizhou Likong Smart Home Co., Ltd.",check,Sariir bir ah.,https://image.made-in-china.com/2f0j00CJlhRgcylOUM/Electric-Bed-Frame-with-Independent-Control-and-Adjustable-Features.webp,150.0-230.0,pieces,,2026-09-20,Metal Bed Frame
GRS-FRN-20023,FRN,LIKONG,Likong Adjustable Bed Frame - Sleep in Comfort: Twin to King,ArmorFlex A 600,Standard,—,,3232.8,67.0,20,mic,https://lkznjj.en.made-in-china.com/product/ZaNURomTsXYx/China-Likong-Adjustable-Bed-Frame-Sleep-in-Comfort-Twin-to-King.html,"Huizhou Likong Smart Home Co., Ltd.",check,Sariir bir ah.,https://image.made-in-china.com/2f0j00mrfeUNVqbipD/Likong-Adjustable-Bed-Frame-Sleep-in-Comfort-Twin-to-King.webp,299.0-449.0,pieces,Style: American | Kind: Electric Bed | Material: Metal | Folded: Folded | Disassembly: Disassembly | Height Adjustable: Adjustable,2026-09-20,Metal Bed Frame
GRS-FRN-20024,FRN,LIKONG,Innovative Adjustable Electric Bed Frame with Dual-Motor Technology,ArmorFlex A 200,Standard,—,,1656.0,100.0,30,mic,https://lkznjj.en.made-in-china.com/product/kFSGXDIypdAw/China-Innovative-Adjustable-Electric-Bed-Frame-with-Dual-Motor-Technology.html,"Huizhou Likong Smart Home Co., Ltd.",check,Sariir bir ah.,https://image.made-in-china.com/2f0j00OaUbwoYRAKWF/Innovative-Adjustable-Electric-Bed-Frame-with-Dual-Motor-Technology.webp,150.0-230.0,pieces,Style: Modern | Kind: Electric Adjustable Bed | Material: Metal | Folded: Folded | Disassembly: Disassembly | Height Adjustable: Adjustable,2026-09-20,Metal Bed Frame
GRS-FRN-20025,FRN,Generic,Electric Lifting Bed Frame with Split Design for Home Furniture,lxtUWSLORJAm,Standard,—,,1656.0,100.0,30,mic,https://lkznjj.en.made-in-china.com/product/lxtUWSLORJAm/China-Electric-Lifting-Bed-Frame-with-Split-Design-for-Home-Furniture.html,"Huizhou Likong Smart Home Co., Ltd.",check,Sariir bir ah.,https://image.made-in-china.com/2f0j00jEOqSwkFKMWN/Electric-Lifting-Bed-Frame-with-Split-Design-for-Home-Furniture.webp,150.0-230.0,pieces,,2026-09-20,Metal Bed Frame
GRS-FRN-20026,FRN,Generic,Modern Office Furniture Luxury Wooden Office Desk with Storage,DL-KBZY32,Standard,—,,2023.2,166.8,2,mic,https://hanlongfurniture.en.made-in-china.com/product/GQyRFYAWObUz/China-Wholesale-Modern-Office-Furniture-Luxury-Wooden-Office-Desk-with-Storage.html,"Foshan Hanlong Furniture Co., Ltd.",check,Miis xafiis.,https://image.made-in-china.com/2f0j00powbmgaMCUrq/Wholesale-Modern-Office-Furniture-Luxury-Wooden-Office-Desk-with-Storage.webp,265.0-281.0,pieces,Leg Material: Metal | Wood Style: Panel | Condition: New | Description: Steel Frame+E1 Grade Solid Wood Particle Board | Design: Modern Office Workstation Fruniture | Function: Flexible Combination,2026-09-20,Office Desk
GRS-FRN-20027,FRN,EKINTOP,Ekintop Modern Wooden Melamine Computer Office Furniture Table Executive L,KT112,Standard,—,,1173.6,140.0,1,mic,https://esunfurniture.en.made-in-china.com/product/jQdrmTyWvpUE/China-Ekintop-Modern-Wooden-Melamine-Computer-Office-Furniture-Table-Executive-L-Shaped-Office-Desk.html,Guangdong Esun Furniture Technology Company Limited,check,Miis xafiis.,https://image.made-in-china.com/2f0j00PucoeCmJMigq/Ekintop-Modern-Wooden-Melamine-Computer-Office-Furniture-Table-Executive-L-Shaped-Office-Desk.webp,95.0-163.0,piece,Wood Style: Panel | Condition: New | Product Name: Office Desk | Color: Customize | Frame Material: Melamine | Design: Modern Office Furniture,2026-09-20,Office Desk
GRS-FRN-20028,FRN,Generic,Dual Motor Electric Height Adjustable Desk Office Ergonomic Lifting up and,ewtTpMOPXoAL,Standard,—,,732.1,35.0,10,mic,https://womei-furniture.en.made-in-china.com/product/ewtTpMOPXoAL/China-Dual-Motor-Electric-Height-Adjustable-Desk-Office-Ergonomic-Lifting-up-and-Down-Best-Gaming-Table-Study-Computer-Standing-Desk.html,"Foshan Womei Furniture Co., Ltd.",check,Miis xafiis.,https://image.made-in-china.com/2f0j00jSUipRdyABGL/Dual-Motor-Electric-Height-Adjustable-Desk-Office-Ergonomic-Lifting-up-and-Down-Best-Gaming-Table-Study-Computer-Standing-Desk.webp,92.35-101.68,pieces,,2026-09-20,Office Desk
GRS-FRN-20029,FRN,M&W; Metal&Wood,Modern Table Design Luxury Furniture Manager Executive Office Desk,SLH-MG,Standard,—,,1591.2,30,5,mic,https://metal-wood.en.made-in-china.com/product/RwqAhzMVfSci/China-Modern-Factory-Price-Table-Design-Luxury-Furniture-Manager-Executive-Office-Desk.html,FOSHAN M&W FURNITURE LIMITED COMPANY,check,Miis xafiis.,https://image.made-in-china.com/2f0j00PAvlkQDdERqc/Modern-Factory-Price-Table-Design-Luxury-Furniture-Manager-Executive-Office-Desk.webp,166.0-221.0,sets,Leg Material: Manmade Board | Wood Style: Customizable | Condition: New | Color: Optional | Main Material: Steel Frame + Melamine Table Top | Metal Type: Iron,2026-09-20,Office Desk
GRS-FRN-20030,FRN,Generic,Breson Modern Modular Office Staff Face to Face Workstation Table Computer,sOzfgyprZXac,Standard,—,,576.0,15.0,1,mic,https://bersonfurniture.en.made-in-china.com/product/sOzfgyprZXac/China-Breson-Customized-Modern-Modular-Office-Staff-Face-to-Face-Workstation-Table-Computer-Desk.html,"Guangzhou Berson Furniture Co., Ltd.",check,Miis xafiis.,https://image.made-in-china.com/2f0j00OyoVUZSabLRG/Breson-Customized-Modern-Modular-Office-Staff-Face-to-Face-Workstation-Table-Computer-Desk.webp,50.0-80.0,pieces,,2026-09-20,Office Desk
GRS-FRN-20031,FRN,ORFS,2 Door Steel Storage Cabinet Durable Steel Wardrobe for Office Garage,No. OR-MLD11,Standard,—,,431.28,45.0,1,mic,https://lyorpheus.en.made-in-china.com/product/COhaGeErhwtz/China-2-Door-Steel-Storage-Cabinet-Durable-Steel-Wardrobe-for-Office-Garage-Workshop-Commercial-Use.html,Luoyang Orpheus Industrial Limited Company,check,Armaajo dhar.,https://image.made-in-china.com/2f0j00HJCWpiFKfefR/2-Door-Steel-Storage-Cabinet-Durable-Steel-Wardrobe-for-Office-Garage-Workshop-Commercial-Use.webp,39.9-59.9,pieces,Material: Metal | Customized: Customized | Folded: Folded | Condition: New | Handle: Metallic /ABS | Warranty: 2 Year,2026-09-20,Steel Wardrobe
GRS-FRN-20032,FRN,SHIDIU,Two Door Classic Metal Clothes Wardrobe Cabinet Bedroom Mirror Closet Steel,SYC-SW-08C,Standard,—,,489.6,50.0,50,mic,https://shidiufurniture.en.made-in-china.com/product/MZwAyeWOyLYU/China-Two-Door-Classic-Metal-Clothes-Wardrobe-Cabinet-Bedroom-Mirror-Closet-Steel-Almirah.html,"LUOYANG SHIDIU IMPORT AND EXPORT CO., LTD.",check,Armaajo dhar.,https://image.made-in-china.com/2f0j00qtnjSApWMOkY/Two-Door-Classic-Metal-Clothes-Wardrobe-Cabinet-Bedroom-Mirror-Closet-Steel-Almirah.webp,52.0-68.0,pieces,Material: Metal | Customized: Customized | Folded: Unfolded | Condition: New | Color: Chocolate | Finish: Smooth,2026-09-20,Steel Wardrobe
GRS-FRN-20033,FRN,Salofer Filing Cabinet,Cold Rolled Steel Wardrobe Tool Cabinet Multi-Layers Shelving with 2-Door,YXG01,Standard,—,,489.6,40.0,10,mic,https://salofer.en.made-in-china.com/product/kTsUYGvdhpcz/China-Customized-Cold-Rolled-Steel-Wardrobe-Tool-Cabinet-Multi-Layers-Shelving-with-2-Door-Bedroom-Furniture.html,"LUOYANG SALOFER FURNITURE CO., LTD.",check,Armaajo dhar.,https://image.made-in-china.com/2f0j00hdyckniRyVbo/Customized-Cold-Rolled-Steel-Wardrobe-Tool-Cabinet-Multi-Layers-Shelving-with-2-Door-Bedroom-Furniture.webp,39.9-68.0,pieces,Material: Metal | Customized: Customized | Condition: New | Product Name: 4 Door Steel Locker Cabinet Used School Lockers Fo | Type: Office Furniture | Care: Wipe with a Damp Cloth,2026-09-20,Steel Wardrobe
GRS-FRN-20034,FRN,ORFS,Modern Design Metal Printed Steel Wardrobe Dressing Armoire Lockable Clothing,OR-MLW31,Standard,—,,424.8,40.0,20,mic,https://lyorpheus.en.made-in-china.com/product/tEArxgOvgsVX/China-China-Modern-Design-Metal-Printed-Steel-Wardrobe-Dressing-Armoire-Lockable-Clothing-Bedroom-3-Door-Closet.html,Luoyang Orpheus Industrial Limited Company,check,Armaajo dhar.,https://image.made-in-china.com/2f0j00vBcboJGdwTkF/China-Modern-Design-Metal-Printed-Steel-Wardrobe-Dressing-Armoire-Lockable-Clothing-Bedroom-3-Door-Closet.webp,55.0-59.0,pieces,Material: Metal | Customized: Customized | Folded: Folded | Condition: New | Product Name: Customized Pattern Cabinet | Color: Customized Color,2026-09-20,Steel Wardrobe
GRS-FRN-20035,FRN,LYBESTEEL,New Design Steel Printed Wardrobe 2 Sliding Door Clothes Storage Locker Metal,LBS-HC-15,Standard,—,,338.4,36.0,50,mic,https://lybesteelfurniture.en.made-in-china.com/product/fpjYmledXLhB/China-New-Design-Steel-Printed-Wardrobe-2-Sliding-Door-Clothes-Storage-Locker-Metal-Almirah-Bedroom-Furniture.html,"Luoyang Besteel Co., Ltd.",check,Armaajo dhar.,https://image.made-in-china.com/2f0j00CMtBwhgzgrqQ/New-Design-Steel-Printed-Wardrobe-2-Sliding-Door-Clothes-Storage-Locker-Metal-Almirah-Bedroom-Furniture.webp,39.0-47.0,pieces,Material: Metal | Customized: Customized | Folded: Unfolded | Condition: New | Name: Metal Wardrobe | Thickness: 0.4-1.2mm as Normal,2026-09-20,Steel Wardrobe
GRS-FRN-20036,FRN,JXH,New Foshan Modern Room Home Furniture Dining Table Set in,DT24009,Standard,—,,661.68,80.0,5,mic,https://fs-jxh.en.made-in-china.com/product/tYBRchWbZZkp/China-Customized-New-Foshan-Modern-Room-Home-Furniture-Dining-Table-Set-in-China.html,"Foshan Nanhai Jinxianhua Furniture Industry Co., Ltd.",check,Miis cunto iyo kuraas.,https://image.made-in-china.com/2f0j00BTlsWgedkCov/Customized-New-Foshan-Modern-Room-Home-Furniture-Dining-Table-Set-in-China.webp,83.5-91.9,pieces,"Usage: Hotel, Home | Shape: Rectangle | Folded: Unfolded | Rotary: Fixed | Color: White | Customized: Customized",2026-09-20,Dining Table Set
GRS-FRN-20037,FRN,JXH,Fixed Foshan Modern Home Dining Room Furniture Restaurant Table Set,DT24009,Standard,—,,661.68,80.0,5,mic,https://fs-jxh.en.made-in-china.com/product/TYXRkvhdrZcU/China-China-Fixed-Customized-Foshan-Modern-Home-Dining-Room-Furniture-Restaurant-Table-Set.html,"Foshan Nanhai Jinxianhua Furniture Industry Co., Ltd.",check,Miis cunto iyo kuraas.,https://image.made-in-china.com/2f0j00jaiSlVMKMCce/China-Fixed-Customized-Foshan-Modern-Home-Dining-Room-Furniture-Restaurant-Table-Set.webp,83.5-91.9,pieces,"Usage: Hotel, Home | Shape: Rectangle | Folded: Unfolded | Rotary: Fixed | Color: White | Customized: Customized",2026-09-20,Dining Table Set
GRS-FRN-20038,FRN,JXH,Unfolded Fixed Foshan Dining Room Furniture Home Ceramic Table Set,DT24009,Standard,—,,661.68,80.0,5,mic,https://fs-jxh.en.made-in-china.com/product/TUSrVFWvrOcY/China-Unfolded-Fixed-Foshan-Dining-Room-Furniture-Home-Ceramic-Table-Set-Hot-Sale.html,"Foshan Nanhai Jinxianhua Furniture Industry Co., Ltd.",check,Miis cunto iyo kuraas.,https://image.made-in-china.com/2f0j00OalSWeMKwvkB/Unfolded-Fixed-Foshan-Dining-Room-Furniture-Home-Ceramic-Table-Set-Hot-Sale.webp,83.5-91.9,pieces,"Usage: Hotel, Home | Shape: Rectangle | Folded: Unfolded | Rotary: Fixed | Color: White | Customized: Customized",2026-09-20,Dining Table Set
GRS-FRN-20039,FRN,JXH,Hotel Home Foshan Dining Modern Room Furniture Restaurant Table Set,DT24009,Standard,—,,661.68,80.0,5,mic,https://fs-jxh.en.made-in-china.com/product/RYSUhuWPhOVp/China-Hot-Hotel-Home-Foshan-Dining-Modern-Room-Furniture-Restaurant-Table-Set.html,"Foshan Nanhai Jinxianhua Furniture Industry Co., Ltd.",check,Miis cunto iyo kuraas.,https://image.made-in-china.com/2f0j00YEWShTBGYMkZ/Hot-Hotel-Home-Foshan-Dining-Modern-Room-Furniture-Restaurant-Table-Set.webp,83.5-91.9,pieces,"Usage: Hotel, Home | Shape: Rectangle | Folded: Unfolded | Rotary: Fixed | Color: White | Customized: Customized",2026-09-20,Dining Table Set
